13300,14360
7046,4662
3109,5400
6381,9753
9222,16014
13652,1885
95,1888
6864,17980
18139,4869
15192,8526
16908,17069
4129,4949
13125,719
10145,10389
1583,2496
10942,8527
5680,9446
5422,13011
4075,5776
5608,11423
5564,12987
13300,9381
3339,16360
5770,15389
9870,15751
3761,3731
5677,11865
10426,4260
13300,16359
2759,11816
11150,8540
16397,5927
2480,10842
2494,14146
11805,17506
4149,4413
2584,12377
12626,3556
7632,18056
5174,3115
15664,8421
16261,10854
4984,12268
12942,456
12183,759
10528,1225
5515,17941
9691,12176
18289,6423
11037,16150
2350,3488
16397,8719
9864,3815
770,8563
16818,2183
9108,16701
7782,17184
11687,14145
10871,395
16966,12481
8435,7034
3595,3194
15749,13014
654,989
5677,4836
14056,8639
14221,12687
12280,5461
3337,4494
2480,12952
17395,18075
5803,11394
11090,75
12349,3197
17411,18385
6087,5057
8208,3059
7262,16045
654,1888
12033,4847
13189,3269
8093,247
15162,16678
17917,80
9864,11502
2718,2876
11804,11600
14214,18073
9806,6507
11589,279
7035,3255
790,11805
17231,10271
15368,443
2201,16534
5509,7406
7518,12703
6222,11072
15570,12937
14555,16249
8556,7967
5372,11774
1438,6325
11594,1725
3465,17184
18027,3777
6531,10782
638,3059
4732,2657
6864,155
15970,12982
1589,5720
3987,18391
14214,1851
8556,16973
12105,2831
17249,15915
7883,12044
6555,13445
2675,4860
12033,11865
3076,5461
7635,8556
16261,11805
11150,13300
7032,6851
2701,5146
770,12937
2506,3564
12032,13782
9618,3177
16397,13689
2701,15162
14579,6560
5677,13643
1490,7055
8556,14419
8311,3059
12033,17060
3081,10187
13078,9158
10255,8463
1183,9047
6316,1070
654,14813
14241,16359
9171,15073
3337,7770
15496,8123
16090,2743
6164,10790
7556,1318
12792,7332
12278,1263
16075,6201
7635,11837
10722,9198
12786,9102
14786,11073
12179,8009
2193,17834
706,14885
16346,5040
7782,5662
12033,3900
4075,10554
12751,6028
8217,12973
17958,12533
8093,11408
13082,3716
4319,13425
17954,1393
12620,13964
13340,5010
17798,11409
18001,13887
945,14424
1583,12306
11342,9085
764,13993
18010,668
12944,13652
2746,13061
12681,11833
1473,12937
5909,8102
6316,12231
13966,14750
17798,4818
7770,9241
5372,4262
3167,13300
5159,12973
14410,17021
12615,2771
18001,3648
12033,12605
1691,1888
3277,16143
10224,13149
17819,17108
8556,13901
11500,15880
14358,7146
11320,13473
14025,9419
6021,14028
300,13090
3076,5153
6558,16095
8829,11885
114,9724
16346,7748
6582,7140
13300,13481
13652,11076
2624,15754
9108,15852
15327,403
5759,772
20,17960
7639,607
10426,14246
12786,7198
4921,1735
15570,6558
16143,16463
12681,8896
16962,10953
15057,7293
14984,8322
5372,7711
4218,16916
16957,11408
12356,1457
9535,8764
2982,17744
13445,6443
3076,2813
12792,17953
13300,9417
2896,16242
17337,10250
6558,6887
15631,15749
2476,4832
15570,13887
3081,16306
12580,6810
4564,15333
15011,7770
10483,8556
16397,4860
10391,4020
18040,12570
9108,18149
654,7431
7730,14659
12750,16989
11776,5081
17798,16365
13090,15880
239,5071
8435,15264
3214,12440
914,11467
15011,8798
11322,3486
15985,2188
4319,15506
1787,15315
9554,14146
2554,13278
12171,5635
1490,17338
7055,9691
10791,8356
10942,11423
2600,8796
6543,11837
5677,5425
9935,10722
18001,6580
3143,12217
16260,9282
8932,8691
14785,7493
7367,795
11660,9659
3081,14765
11687,15978
3377,2506
3076,9492
3081,5030
13300,4979
3242,10092
3076,5153
3242,6111
201,1857
13094,16562
7782,11833
13300,6841
9864,12464
3337,5405
15125,13979
15075,4481
3352,18381
10796,16937
1653,18100
15078,10835
16421,12051
4971,5425
3076,17744
13300,7449
6037,16972
5770,8667
11804,11805
13493,5057
6774,16759
2584,5581
201,9404
1860,6940
18149,10261
16261,9952
11827,14993
2624,17657
14813,5678
2759,17521
7621,10944
12601,5395
2031,11833
11805,13643
11904,10222
764,13993
10488,7406
13096,5461
6836,16991
14498,14005
2393,15414
5441,4618
18099,3648
816,10854
9864,12645
8208,18467
5441,8435
15664,12261
9378,13014
8829,2945
8819,8956
13529,10826
15967,5018
790,95
2480,4644
3337,14358
4694,7939
7776,14109
840,7360
11322,17097
14393,10965
12809,12925
17749,7684
13440,12375
8005,12108
4732,2657
11907,2002
6282,7753
4381,11833
8888,14219
8556,15967
8788,7328
4322,6167
215,7929
7986,2657
12095,14529
14555,12944
11148,2851
2657,16760
211,8190
12626,2177
10267,568
6500,15896
1024,15315
7010,18448
18390,13476
6805,8759
18416,5091
17554,15073
12280,1010
12464,7349
11322,11401
13529,3428
764,4864
12033,17390
10132,6715
6410,8564
15592,18226
7481,9753
13206,14145
5372,9245
1716,15978
2759,2815
613,10078
9864,13470
14786,692
1843,10491
12263,17213
3292,8281
10391,1219
16722,502
5677,16260
11776,9726
3337,9119
4984,13223
8556,6799
14555,13445
6967,8966
12664,13300
2349,9419
9864,14974
14379,14664
1735,819
15011,13880
7632,16902
18099,4860
8208,11805
3076,5239
10307,13522
17001,4121
12905,4769
2480,1084
9280,18416
11211,17558
5498,8761
18001,18309
2480,4977
4319,14458
942,8996
11805,4170
5770,3176
4754,14631
8208,15116
10118,4974
3551,18017
14984,13163
13065,6766
980,2461
5677,9755
6558,14978
18099,9674
13096,1126
12626,9789
16232,9310
10491,18215
5088,4869
18099,3176
9864,8264
11342,17141
6634,11170
9864,6514
5046,11674
2480,234
12779,121
6866,4457
4319,17649
1583,7562
13981,7635
2031,11600
11827,4620
6605,14478
657,13139
638,16515
12249,14750
12328,12526
10261,11702
16397,6022
2722,5139
10391,1324
1126,13986
9463,5669
5028,10670
20,5797
16397,5927
11594,4943
2996,8660
4075,4583
15749,14561
8829,7139
6864,3801
11150,15896
14393,3262
12356,13314
15010,6196
1473,13468
10782,13906
17819,5832
6820,17184
1195,9198
6738,16235
9336,16014
7635,14978
3415,12181
15781,8190
11322,16114
4573,1046
5920,3521
2624,15457
3076,17651
11594,4792
4319,95
5137,584
3339,8861
16143,18239
8613,1787
6864,17980
12800,16610
2790,7519
12242,14189
8322,6261
12464,4696
12033,1717
9108,11963
13096,17521
6049,5400
5252,4949
13300,10643
18110,6735
8829,9105
3352,8098
1247,9741
6021,13775
10372,13363
12626,13300
3143,12217
16421,11886
17798,16828
10790,3059
3227,5389
12338,15202
8556,13482
9889,11312
11904,5366
790,7990
6288,1980
14853,2510
13070,14230
9198,12051
3076,6905
17837,17206
6222,7714
11122,9511
10255,13603
120,3115
2732,5501
3076,5046
13014,17666
4428,4092
121,13434
3076,5153
13159,3520
11461,8322
12033,17937
14498,15866
12368,9511
1379,17461
16704,8123
10267,1951
4984,3033
10071,1325
17837,12631
13909,5343
3076,17767
10879,12324
16347,5638
17954,17895
9864,16938
15314,3223
121,14856
4209,6500
12729,12274
16397,14064
7556,17433
2760,15168
1583,3059
10255,15886
3352,2110
2659,3505
6558,6443
17494,17986
13300,3824
16397,14111
18198,15264
6163,17775
14287,15532
8888,3815
5677,505
3399,17403
17798,10944
6990,3771
10375,9670
5372,16606
13648,4841
4345,13006
12750,329
18099,12220
11403,11674
2624,5722
10854,1819
16044,17861
4336,12937
1195,6887
7000,10921
10255,6940
10089,555
804,9811
10666,12269
10023,10569
1213,15317
15592,11536
16547,9322
9864,5629
6864,9952
4319,6040
10005,10178
16202,7431
10416,16618
14184,7603
2718,13030
7416,3368
8514,9789
13014,6580
2624,17805
12800,14382
5372,12360
11338,6297
8103,17521
10076,11805
3076,17521
15727,8739
13067,8697
12890,17561
14871,860
4811,12777
13147,10086
16979,7662
1438,3125
12464,12108
12800,2945
1473,16879
6977,13300
15727,66
6105,1332
8447,16924
14393,6763
7916,11863
6316,14582
13909,1219
14199,10141
5028,10826
13458,7068
17885,8832
9864,3117
1195,5345
10375,15720
3965,1908
654,1263
6594,8614
5377,4167
13941,6026
7770,4141
5677,4949
63,4133
16397,8988
15064,13162
14749,14024
18462,15246
5822,1
7551,13343
9392,16387
4336,16324
2624,10134
7635,9777
2950,3120
185,6531
15452,16292
12033,7367
2624,1009
12800,8936
10078,3734
14099,6788
6067,17092
8980,5672
4846,5525
4998,8037
7770,13014
4075,1141
12619,14987
12464,7349
2554,12351
3814,5461
12279,8166
4709,16393
11163,16375
1473,10400
4924,11805
18462,5416
9392,15887
15245,4141
8876,2279
18013,4136
13424,15439
9952,12129
17361,16975
11594,12377
2476,1962
4422,6150
9868,5153
2624,7845
4494,11674
1195,13794
1652,6297
14584,2110
10649,11182
4319,10827
6569,3844
1512,1490
1888,14407
17001,7519
10586,1141
12905,1070
13300,6100
12464,6558
6938,4642
5533,14419
4984,3041
10790,8567
5677,18046
5028,12602
6157,4872
17144,15479
3076,15660
11675,13014
18347,17278
17985,5631
8587,9442
15700,6297
10255,3117
3438,4060
11805,8819
7294,4949
9815,3945
12358,13006
10990,3242
17362,16876
7276,18235
4075,7406
4091,10089
2624,16211
1247,6022
17088,12977
10046,1643
2883,10942
12464,4899
13300,7839
121,7708
3076,10663
8545,17941
16143,14801
16261,11312
875,15491
14498,11751
13766,17730
3081,7354
7542,3059
12756,7747
1205,17673
13173,5455
1888,13500
7067,6049
7065,1746
12671,12051
9268,14146
3076,6297
9463,7519
764,7315
10913,2945
3076,16149
15239,494
16397,10200
8100,9489
6820,11805
6021,4949
12464,11590
2982,1453
4304,3850
13014,1490
10132,6715
4985,16348
10005,3711
3167,5091
18390,13387
8399,4689
6958,17874
5438,12631
4398,3944
12280,17338
9978,2081
9198,13868
1801,11805
8157,11381
3076,9843
15667,2052
1024,10737
4732,6022
12750,5081
6670,18215
9668,13337
6105,10582
5677,3313
11300,16555
16397,16281
5032,11170
16082,13418
11804,2052
8435,17744
4672,17043
12464,4682
6010,1203
10233,6158
15778,17127
8932,4949
2902,4056
11805,4578
11674,13794
11059,4949
12619,17361
2624,11050
3167,17356
12664,1888
11580,4784
13300,12306
9581,962
5522,4977
5918,10826
8100,4668
14749,16348
4253,15500
9439,15379
2790,6940
1036,12948
12918,11865
2407,7406
17637,9893
12419,17141
5372,1126
17258,13060
6835,9952
1289,1889
12033,7827
7560,4553
5153,6247
3076,5130
2723,6383
10396,12484
5533,7408
14786,11864
16397,12844
3337,16861
12750,10516
8208,2052
15710,14426
10791,4172
6820,13006
16776,18372
7961,6443
10797,18451
14984,17468
7580,6801
10554,14137
9581,18215
3081,13629
7773,18416
211,10854
12620,3909
12033,1915
4904,9209
12269,17738
5008,3830
11299,16123
816,9419
15749,4869
12750,14424
4494,13340
18061,2399
4682,17206
3349,947
2937,7006
9868,2468
8796,9198
16397,16911
1589,1838
15939,4193
7590,6652
16450,15578
17673,1126
4760,11674
16538,15246
3617,14749
12499,10554
6072,277
6140,1541
6880,3489
5677,5057
3612,7827
8208,13775
9864,3520
6536,7480
654,9419
15500,142
9605,10367
15162,8010
13652,9540
16756,13367
11804,7471
10078,14311
14498,17947
14241,11833
16756,15722
7230,1179
15727,5776
12356,4751
9538,16701
10426,1141
13966,2375
15064,9172
764,11138
10144,9636
8556,6294
201,3078
5088,3056
10854,16260
8555,15068
12750,18239
10696,5525
13909,15867
5515,10092
16628,1888
2037,7987
18099,8528
15615,8710
7541,867
16962,4097
1316,6669
4544,18114
12750,9334
16397,13661
3421,16509
9015,14916
15142,6798
7500,4558
4218,18215
6129,11805
13147,10554
6095,8691
6288,1903
18032,5351
6820,17506
8451,2316
11111,14467
1400,9374
10391,14495
5422,4250
12162,3750
18099,3056
11827,12201
317,6315
8217,15173
11776,13866
8657,3176
6088,5153
317,10301
2831,8710
13733,1607
9568,9198
3608,1967
8093,4345
469,8893
4336,12491
12464,716
1801,1263
2982,9868
18091,6049
4453,1694
2385,14504
3076,13014
9691,13853
5441,6940
2624,14148
1126,15246
5815,3740
11674,6920
5263,10498
10407,4846
14171,13753
7367,15383
11776,9124
638,6146
12580,17514
2192,4682
17674,15054
8208,11805
11184,6799
10255,7519
18149,6940
5677,9419
13402,1695
18064,10582
4423,17290
10005,5400
11342,2508
7370,4860
13692,5550
5503,12865
16025,2425
5677,590
6531,10782
1195,67
17749,6087
3986,6720
2759,716
16143,3009
9864,12464
16143,9942
7050,5061
12637,12992
12945,6558
8420,5498
4319,10740
3076,5153
8208,2002
3630,6676
2864,234
4544,2657
12773,6443
10093,9198
12526,15073
11776,10529
3952,3731
15695,15696
16397,4860
17129,8758
11776,11548
5509,10078
4381,2552
11139,17744
6815,6646
12750,18346
17395,11617
10790,13643
8208,4900
18319,18215
14221,16193
16373,5865
7675,6297
17709,8691
10810,11833
12497,18181
16260,15816
2624,6856
3487,2461
13300,2188
9438,15333
5006,7816
10363,13143
3491,15172
6024,6558
15093,16576
16459,18215
16261,9952
10596,16776
16934,4018
10391,15466
8213,13340
12339,14005
7770,15756
15995,6028
15011,12119
3198,1393
6820,7431
12464,152
17115,14750
6820,3384
12464,6289
11222,347
15899,12026
9183,4464
12356,3994
13300,13846
13443,14982
10731,15971
14330,18408
16236,2187
10255,11132
9803,9392
17338,2154
3076,6163
4601,5153
16099,2701
16622,3584
5453,7621
1938,10646
11638,4117
1263,8322
3476,2190
12033,507
654,2306
17279,2034
14431,9333
12162,10737
11903,9511
8208,16260
13300,5829
15011,10496
2751,10670
3441,11833
16397,13014
5372,16292
17798,5366
3305,15966
1891,1046
4981,18027
2982,8013
4412,4682
3128,7146
10854,14813
16476,4781
13848,7715
16261,11536
1247,14338
1247,15210
15727,10296
3989,17173
12845,17506
10224,16032
5770,16793
4998,4949
8208,864
2600,1579
9581,2457
3352,4414
12800,15202
17637,8190
5547,17477
8100,3126
16233,18215
13300,18416
12033,17184
9581,12937
14393,7711
10494,15059
9392,10389
7778,12072
13300,8545
10606,14593
1779,8380
10112,1151
13444,5469
17149,5461
17798,16194
12526,11907
1247,7711
4224,18215
15727,12206
17071,11761
7578,3455
6312,16975
8556,4601
5952,5010
13652,5665
17954,11232
3397,14582
5815,18387
18139,3992
6049,18018
14423,15264
9581,1761
2971,10331
13652,14169
5088,4622
13672,6338
13981,11423
13300,12624
16861,9392
17665,980
9463,3903
7458,17339
5372,17322
13354,7735
15165,16493
14214,3120
11805,2362
5252,13403
3630,5400
18099,3815
12033,16510
14171,15845
4319,13904
5879,17661
3167,6815
12800,13340
317,6315
8556,3734
12747,3337
13545,18062
18099,13794
9864,13730
673,10729
18099,12566
1195,11755
12464,7349
2624,2046
14984,14333
18099,12977
9392,6489
18188,16344
8556,11170
13300,78
15377,12167
16266,11713
11805,9220
2831,10826
4319,6040
14984,13402
4971,17043
6037,17555
12464,16281
6675,1148
5272,3176
6582,9165
770,11837
13300,8190
9439,6646
16168,2587
6903,11357
10391,7499
7330,3313
18367,3703
9661,12882
9108,15366
2624,1506
9883,3992
18384,2169
14098,4056
17837,12631
11827,12051
7521,13712
17673,4211
13818,660
5918,10826
8232,10078
14393,3440
5677,14448
5918,14358
10391,864
2600,13361
8189,17455
9171,16470
2624,17811
11323,4744
15667,2364
12339,3386
11601,4620
14487,4601
14726,1888
10391,11527
2480,2449
6067,4949
11805,1888
5372,1126
9789,11348
9864,462
16143,4949
7389,2154
531,1393
3167,5057
3076,13139
13489,16239
15245,3520
2480,9548
13652,18300
7499,7839
6010,494
9003,8330
18099,2701
8190,15173
2201,5678
5600,14365
17236,1838
18139,13880
8005,5461
10790,13308
14325,4167
12664,16601
13657,14813
18099,2089
6864,8896
8613,16758
8190,10797
14671,8048
7750,13097
16397,12051
3986,9952
9463,4840
1126,7720
4075,10000
14410,7519
6129,12977
6191,10116
1554,6890
5252,4589
15592,8018
10255,940
6554,9079
13300,2188
13049,12249
8151,12610
15749,593
17837,8613
1630,13761
15496,12919
14837,8606
17798,8595
1247,4139
6105,3889
16177,2034
6129,1393
11907,11346
544,7357
12750,5914
3337,1550
2996,5647
2709,6469
7556,1541
13540,15440
675,12223
13821,11333
18375,11180
6105,5035
5677,16745
13828,18391
13443,6238
3076,13014
5277,10732
9561,6460
11594,4836
17445,434
4066,3566
654,492
6815,9493
14813,12706
10032,11427
11150,3059
11029,10480
14393,4758
12033,5750
1974,8047
888,11216
5680,8618
10871,5244
10255,10729
5372,1562
3233,15601
6316,10826
4724,12710
7553,16359
903,2651
9270,14044
11805,13643
5485,16524
3337,5498
6105,23
17445,5469
2350,8736
3467,7855
13673,7300
15137,6948
6105,12566
2284,14024
8208,6815
2759,8362
18119,5531
6010,1203
12464,9279
11150,17260
10255,15356
18107,4472
2734,2958
9362,15896
10078,17638
9017,13707
6820,9985
1965,12586
3791,14990
11687,1145
10391,3313
764,13993
10481,10143
8468,17140
317,16055
4744,15948
10653,5200
12179,6415
18354,6940
11594,14963
12664,1888
1384,15966
9463,9826
4075,10554
2657,3191
4075,6208
6427,3001
15592,11989
3128,2813
8849,11170
18139,10670
14968,3165
12033,16618
12669,120
5387,13393
3258,12712
3352,17067
2624,16810
13300,8235
13159,6571
12356,11752
736,8988
7033,11418
11670,3341
17894,14885
12356,12694
12750,15326
4075,10554
9535,17076
10432,10335
6282,18328
17894,14729
4322,7708
6517,10582
12280,11294
13300,8469
6517,10389
971,15713
8502,10938
7010,18382
14555,4860
8285,6023
2759,6755
14498,14118
6105,14786
7361,14130
14410,13468
15546,13545
5817,13867
11776,10171
8876,6208
8556,13053
9611,9193
14813,5832
12094,4197
13159,7891
5498,3677
4203,3555
13014,15150
12356,8180
13652,12053
1787,7406
790,2563
13300,12624
11670,4085
16143,7827
14674,7720
12464,7720
10391,12189
15727,8411
12339,15714
1700,12944
16020,4975
15377,1728
6408,11674
14498,1126
11069,9198
17681,16337
10255,18351
10363,15966
13042,7327
8054,3253
8229,10803
14642,12660
4319,16828
6848,8843
11776,5255
21,8064
6806,17044
13606,6558
6010,1203
9691,11678
18271,476
16025,8958
9864,3520
7770,18215
8556,7871
8013,18100
2624,15637
5677,6087
5819,13769
12255,18374
2077,12933
218,8208
8626,13146
6683,9017
11805,12011
17773,17125
9236,14729
11605,3158
3076,16599
2480,9592
9561,3731
3584,10020
12241,9091
18099,5797
14129,13632
15245,12241
16541,2870
5977,4049
18139,18179
3076,13014
1583,7431
3258,14370
10528,1225
4336,1340
12664,10854
4998,7150
10005,12044
2929,8627
2141,11906
15078,8300
99,7747
3081,11372
11805,6111
1837,4562
10255,16126
14914,16415
18099,14911
16397,5927
5643,14729
17376,11405
13256,1141
2624,8549
3339,3521
2982,16595
2624,11238
12619,4063
8875,15565
17503,13014
9864,9868
9864,7747
18099,2468
11211,14537
11551,4090
4628,13664
13300,4949
8757,1940
13300,1129
3076,5461
13300,9747
3765,15966
6436,8009
6194,10528
5377,9811
7481,9568
15958,8556
13189,11742
7322,15646
675,131
10081,10746
7807,13300
7458,4167
1247,15547
4075,7908
769,15628
1247,3520
5677,14455
3095,5692
2820,3223
11804,5155
6157,15534
7961,16281
1247,16387
4682,12464
201,20
18099,15992
11211,9811
2300,693
13966,16010
3258,504
6820,15626
3630,3059
3459,4952
2402,14444
14555,4013
8418,7598
2154,9492
6207,3440
5461,9511
2056,15452
6582,2171
1716,10942
18099,16768
10255,14308
8809,2909
12111,5534
14615,5123
3426,5010
11220,10331
9864,12341
1735,13868
2624,15287
5811,4458
12750,1263
12618,10389
9236,12579
6222,10942
7036,16805
8244,10582
4494,7595
18280,13026
16573,3117
17413,16175
15011,12660
10528,16015
12464,3648
1195,4907
5677,8164
15615,10882
8229,14118
4075,9017
10860,244
15696,1643
8468,8288
2624,17546
16260,18391
7037,13326
11805,1459
15695,15696
5863,14706
2864,17445
16756,4949
16397,12768
1037,16005
10653,8707
16595,6549
4587,8758
6820,10827
3476,12238
13180,8719
1247,4939
15873,3987
1115,13794
13300,331
8005,5461
1214,2170
9108,6611
12033,271
3158,6264
5859,11820
16397,10550
3307,15633
14786,15333
8451,13927
13300,7431
15253,10611
6509,6788
7547,14909
9691,12602
18099,5866
3947,1537
5651,6670
9611,12339
8829,470
10391,3313
10032,5425
13340,8790
12435,11805
770,16070
9511,3176
13300,15617
14410,1631
12750,17565
7934,17137
6517,4481
3954,11679
6377,3223
11805,2814
4319,1107
14293,4544
10653,7593
218,1819
14498,11247
16518,11541
14420,12638
16964,14164
4091,9777
14056,9890
14905,5197
1196,17395
11211,7141
12681,7827
12279,13901
3081,18296
11594,8322
10775,15505
13282,16557
18139,15749
8208,7827
1179,11112
18462,12602
8190,1678
6288,9952
8556,3132
2624,15945
2659,13382
9249,12875
6105,13174
804,15068
3076,15771
2759,18216
16347,2569
8377,12162
12619,11501
16621,6289
12305,16975
1247,6022
16547,252
10391,3313
15377,12973
14502,8556
9392,516
8435,15459
804,15470
11211,13549
4918,12861
16261,12388
17517,12574
357,16463
15260,5683
11280,1126
218,18451
16149,8739
8151,16540
4447,3944
2624,7494
1965,12029
7367,5011
14393,9659
5996,14066
13900,1058
17878,3708
5677,12584
7635,17096
9319,11380
12829,823
18114,14475
2280,14365
7253,11548
9108,9623
10005,11833
157,9127
3076,14005
14467,5037
3227,9771
18266,16233
9864,6325
14584,10720
9883,7133
5518,8245
16682,11713
13274,17947
9249,3115
1247,6022
15727,4242
8089,12277
16573,8612
17908,4696
10158,4951
7262,10854
12263,13178
7600,17531
17045,7456
2193,6213
11593,1263
8502,4544
8110,5191
12178,533
2350,18296
17035,9942
12795,6676
6822,9781
13125,6826
12795,15531
16397,9893
675,12602
8208,8366
12890,6225
18021,15032
201,11342
654,15738
9249,8140
4787,2617
17936,12051
12620,446
980,2461
14037,13794
1195,5469
17260,5754
7330,11805
1787,16579
16252,17339
1544,16562
1379,9189
10426,17775
16167,3192
15663,8711
1289,1889
11804,7839
14410,13340
15727,8381
3349,18182
8208,9942
1339,4841
2902,4481
1195,13388
6422,16343
5776,7635
3399,104
13300,4085
12619,10618
12750,12264
12750,8980
11776,5334
5677,12546
17551,6589
8190,9206
7635,3165
3930,8208
7934,13267
11674,10322
4853,3278
5770,67
8932,8691
1589,4583
9804,11346
11657,11878
5677,16014
5918,13014
15973,716
12464,15315
12750,2976
1209,1698
15010,10389
3551,15243
14821,8123
17115,14024
211,3559
11350,7047
728,15713
13300,10098
3339,566
8374,14419
11776,15063
13031,14788
4666,7828
15523,11277
1153,7010
12750,5081
7434,2232
10455,15036
5643,12456
8888,3137
15727,10554
13652,13340
13832,8457
7396,5139
5503,3076
4682,8515
8556,5927
369,4170
3892,8818
12464,8096
9550,14566
6653,8556
16397,2468
4075,10554
4300,5631
5085,13445
12033,701
11140,6284
10280,12710
15011,4465
5863,1263
6558,15714
11675,5046
11674,1885
4601,1550
6571,3176
15011,13999
9864,15540
7361,8105
18099,3422
8190,17937
18139,12201
10304,10389
395,4590
1247,13661
628,4085
17035,13389
2624,11842
13565,1039
8403,10946
8556,6213
11674,15743
8361,11519
1513,14929
16547,8406
18390,14767
14984,13516
16143,6315
12033,271
8340,5425
14324,6788
12660,15585
11156,3117
2600,3146
8628,12351
16732,1269
6272,11124
8208,6049
7675,1490
18306,16539
8208,15198
2031,16189
5677,331
11554,11020
13284,17995
15054,5631
10078,13340
13672,6261
13111,17920
8208,6841
8418,5629
16397,12176
11105,3992
4682,12602
728,770
17981,9135
8556,3584
8403,5343
13300,3432
3076,8667
4075,4747
9392,10235
12028,11814
11150,9419
17671,12268
14584,2980
3081,18296
5677,483
2624,761
7786,4193
2546,6140
4319,7198
13458,12072
3630,6360
2624,6026
8208,2188
7553,7542
5759,14358
1195,15333
2759,3992
469,12676
11150,6156
4860,7000
5008,18320
1965,10944
6316,15162
11804,823
4685,10292
6129,13053
13114,6920
1716,10942
7635,10842
3349,3223
1726,18436
13256,9409
14055,14869
3076,5153
9918,7839
9691,3165
1195,14343
5101,2143
18021,6670
1607,9847
5277,13031
3352,16237
12750,5639
10250,17111
6789,10841
5996,17110
16381,10276
9926,11678
11211,6317
60,12713
15727,12939
3892,16821
15992,2381
9691,10554
4998,15789
2169,11548
1247,3076
15238,16334
10255,9753
2624,4338
9581,18306
3677,5588
11805,17489
5263,17114
2069,10132
16397,11215
13300,15746
4319,11992
5008,2960
4843,1124
3167,14991
6679,209
14584,10810
675,17961
16168,13794
2718,17913
12033,5260
14584,11804
10005,8164
9395,1427
13070,14230
8556,387
13189,18389
1261,7233
15695,15696
10815,9590
769,12973
7367,4817
10854,9821
15078,2048
10255,3648
9691,7055
1379,15910
3798,9664
13989,4268
17636,16720
11222,16680
3109,6964
7770,12631
10389,9502
4046,12602
7355,13090
17944,2326
8256,10078
9392,6297
3337,8832
9176,4242
349,9867
12671,16348
13434,7519
11426,1676
3109,14354
7458,18161
9392,1325
2624,16943
18462,69
1247,12381
5068,17361
7939,10910
18099,2762
6222,16001
3339,4396
13300,8235
7738,6317
4319,14712
11135,2153
2759,16387
4396,4592
17653,2468
11656,14680
9236,18062
11322,18376
12671,15966
1247,4745
8190,15110
15368,6136
8403,11897
16750,7070
1053,17035
7367,2534
3076,15978
9691,17008
12033,1220
10528,3313
2399,1458
11322,5678
4984,8561
877,13719
16953,16050
5902,1458
3028,15930
2513,5461
3487,17066
2783,8009
14393,2920
10990,3341
13427,5139
3337,17172
12626,13300
3081,11548
14920,6920
14293,8504
11970,6947
16573,15771
13147,4644
13672,695
1195,13901
13403,16701
9864,4601
1919,4949
13652,14419
3441,8691
18139,14306
2554,5153
4348,9893
1053,9942
14655,14061
14939,3520
14018,10478
17837,15333
10653,3903
16579,10200
11504,12948
7738,10894
3595,1607
576,18161
9618,12157
14555,8614
8208,17390
11280,10644
14807,11805
8403,10854
14324,1970
8435,7939
3078,14885
14727,7017
2280,17937
17114,1126
16014,11805
2657,12339
16260,16576
1688,9942
4869,6687
2136,3731
6683,16070
11187,2568
2982,10234
5996,2201
4544,7000
5503,5010
17362,3549
6101,1151
4229,18220
9640,7928
13300,12306
3677,14555
1626,8369
12178,15181
3109,14843
11687,5348
6222,6482
95,1888
14129,1070
16903,9198
10032,17361
9408,12190
7635,2440
17651,6378
9559,10389
12800,1885
13308,14028
3242,12724
17954,2864
3076,5153
3081,18337
4319,16828
13159,1141
14037,13859
5303,16012
11772,1888
3630,11804
18064,11532
5362,18003
1247,18215
17798,10447
16143,15243
17942,3280
14230,3341
11148,430
2172,15787
16397,5927
11016,14222
13692,7156
6968,13634
4304,1694
8556,16578
8435,7058
15314,9374
7871,9017
2570,6024
11360,8374
8860,8825
12750,2461
9392,10402
7770,16861
7330,12293
13014,12905
4391,8493
12773,15966
10854,9419
20,772
12033,1839
3076,11837
15570,17521
2944,10854
17894,11342
14393,8677
7133,10826
2722,17883
7310,8734
5863,2732
12279,8264
7325,2461
4800,13047
14098,12220
15068,13643
7632,17415
12580,9942
9463,6940
11508,10854
12681,294
2019,13741
13014,14005
18139,27
9577,3040
2624,850
11105,6022
16320,3543
5503,8309
15592,7943
11311,17814
13652,9742
13540,2945
10854,17468
6820,15896
16261,11312
17045,10833
8403,3460
13300,5829
9108,7304
12993,15264
15266,8936
8435,17343
13445,5215
9584,10210
16383,11865
12033,1888
3580,16418
14966,18348
9908,3731
1218,1357
7369,13343
6682,6400
2759,784
8796,12220
8685,14014
5931,4949
6288,9893
9611,17673
7681,1185
15570,12514
15967,17673
7505,9397
7350,446
11190,12630
11594,7327
1247,16387
5008,5319
10487,9624
6864,15243
12033,3313
11107,1327
2790,5046
1626,8691
8208,4949
2284,12351
5603,14146
4304,6558
1903,4154
6679,5425
17171,2319
4564,6024
12280,121
7133,7650
10451,15882
7146,17744
2785,9734
6049,10512
1379,17174
211,823
3551,9893
12033,9770
14025,10898
5759,7287
12326,5139
5677,5400
7772,11521
6582,4347
10005,4025
18099,4860
18289,10601
10701,12764
13592,13724
7330,11900
1247,12937
1115,121
2402,9380
4304,12937
9221,4351
15149,5702
16167,8530
17453,17775
2554,14120
7370,4428
6359,8190
13909,13610
6129,8719
1261,7362
15615,4056
1213,4543
6883,17689
1989,9644
9831,1111
8990,6679
10280,9864
